"ID,N,4,0","WIDTH,N,17,15","HEIGHT,N,17,15","AREA,N,17,15","PERIMETER,N,17,15"
572,"0,010917","0,01031","0,000113","0,042455"
573,"0,065502","0,033964","0,002225","0,198932"
574,"0,012736","0,010513","0,000134","0,046498"
575,"0,031134","0,024866","0,000774","0,112"
576,"0,079654","0,08491","0,006763","0,329127"
577,"0,01961","0,017993","0,000353","0,075206"
578,"0,036592","0,026079","0,000954","0,125343"
579,"0,013343","0,011726","0,000156","0,050137"
580,"0,023856","0,020419","0,000487","0,088549"
581,"0,013343","0,012534","0,000167","0,051755"
582,"0,014758","0,013141","0,000194","0,055798"
583,"0,011928","0,012939","0,000154","0,049733"
584,"0,017588","0,014758","0,00026","0,064693"
585,"0,016375","0,014455","0,000237","0,061661"
586,"0,013545","0,012534","0,00017","0,052159"
587,"0,03639","0,049733","0,00181","0,172246"
588,"0,035379","0,033964","0,001202","0,138686"
589,"0,095827","0,086527","0,008292","0,364709"
590,"0,039827","0,041545","0,001655","0,162744"
591,"0,020014","0,015769","0,000316","0,071567"
592,"0,074397","0,068737","0,005114","0,286268"
593,"0,015971","0,018801","0,0003","0,069545"
594,"0,013141","0,013545","0,000178","0,053372"
595,"0,052968","0,052563","0,002784","0,211062"
596,"0,038816","0,047711","0,001852","0,173055"
597,"0,037199","0,032751","0,001218","0,139899"
598,"0,031942","0,033155","0,001059","0,130195"
599,"0,035379","0,042859","0,001516","0,156477"
600,"0,065098","0,03457","0,00225","0,199336"
601,"0,033964","0,03457","0,001174","0,137069"
602,"0,036592","0,023249","0,000851","0,119683"
603,"0,066108","0,038816","0,002566","0,209849"
604,"0,030931","0,030527","0,000944","0,122917"
605,"0,037805","0,036188","0,001368","0,147986"
606,"0,024664","0,025069","0,000618","0,099466"
607,"0,044477","0,032144","0,00143","0,153242"
608,"0,03174","0,032144","0,00102","0,127769"
609,"0,063885","0,034773","0,002221","0,197315"
610,"0,112809","0,069141","0,0078","0,3639"
611,"0,033155","0,033155","0,001099","0,132621"
612,"0,017083","0,013949","0,000238","0,062065"
613,"0,084708","0,067119","0,005686","0,303654"
614,"0,019408","0,021025","0,000408","0,080867"
615,"0,081675","0,059437","0,004855","0,282225"
616,"0,014979","0,0251","0,000376","0,080157"
617,"0,028338","0,043216","0,001225","0,143108"
618,"0,008906","0,010627","0,000095","0,039066"
619,"0,015384","0,02348","0,000361","0,077728"
620,"0,018015","0,019837","0,000357","0,075704"
621,"0,027731","0,029452","0,000817","0,114365"
622,"0,014169","0,01589","0,000225","0,060118"
623,"0,015333","0,014776","0,000227","0,060219"
624,"0,016902","0,02515","0,000425","0,084104"
625,"0,014372","0,014068","0,000202","0,056879"
626,"0,013359","0,017104","0,000229","0,060927"
627,"0,014473","0,017307","0,00025","0,063559"
628,"0,022367","0,015586","0,000349","0,075906"
629,"0,018319","0,01923","0,000352","0,075096"
630,"0,02348","0,01842","0,000433","0,0838"
631,"0,014675","0,013056","0,000192","0,055462"
632,"0,017408","0,017408","0,000303","0,069631"
633,"0,010981","0,014574","0,00016","0,05111"
634,"0,027529","0,021456","0,000591","0,097969"
635,"0,014878","0,016092","0,000239","0,061939"
636,"0,01923","0,029148","0,000561","0,096755"
637,"0,011487","0,014321","0,000165","0,051616"
638,"0,013866","0,013866","0,000192","0,055462"
639,"0,027023","0,027225","0,000736","0,108495"
640,"0,015282","0,015586","0,000238","0,061737"
641,"0,014169","0,015586","0,000221","0,05951"
642,"0,01427","0,019634","0,00028","0,067809"
643,"0,016902","0,021659","0,000366","0,077121"
644,"0,016193","0,015485","0,000251","0,063356"
645,"0,018015","0,016699","0,000301","0,069429"
646,"0,014675","0,022873","0,000336","0,075096"
647,"0,013461","0,017408","0,000234","0,061737"
648,"0,02348","0,028946","0,00068","0,104852"
649,"0,019331","0,020646","0,000399","0,079954"
650,"0,016598","0,016598","0,000275","0,066393"
651,"0,018825","0,032184","0,000606","0,102018"
652,"0,03603","0,029958","0,001079","0,131975"
653,"0,038459","0,03522","0,001355","0,147359"
654,"0,015384","0,015586","0,00024","0,061939"
655,"0,013461","0,019331","0,00026","0,065583"
656,"0,012297","0,01169","0,000144","0,047973"
657,"0,019331","0,029249","0,000565","0,09716"
658,"0,01589","0,01589","0,000252","0,063559"
659,"0,014169","0,014878","0,000211","0,058093"
660,"0,015384","0,021051","0,000324","0,07287"
661,"0,023885","0,029148","0,000696","0,106066"
662,"0,018319","0,018825","0,000345","0,074287"
663,"0,020646","0,019027","0,000393","0,079347"
664,"0,013663","0,015991","0,000218","0,059308"
665,"0,013866","0,017509","0,000243","0,062749"
666,"0,02935","0,032184","0,000945","0,123069"
667,"0,019027","0,022569","0,000429","0,083193"
668,"0,012449","0,018217","0,000227","0,061332"
669,"0,029553","0,045645","0,001349","0,150395"
670,"0,029755","0,038358","0,001141","0,136226"
671,"0,057011","0,040029","0,002282","0,19408"
672,"0,024058","0,021632","0,00052","0,091379"
673,"0,014354","0,023249","0,000334","0,075206"
674,"0,020217","0,031538","0,000638","0,103509"
675,"0,026079","0,028101","0,000733","0,108361"
676,"0,02709","0,035177","0,000953","0,124535"
677,"0,047105","0,052968","0,002495","0,200145"
678,"0,028505","0,026079","0,000743","0,10917"
679,"0,042859","0,040231","0,001724","0,166181"
680,"0,029314","0,030123","0,000883","0,118874"
681,"0,066311","0,071971","0,004772","0,276564"
682,"0,025473","0,086932","0,002214","0,224809"
683,"0,053372","0,039018","0,002082","0,18478"
684,"0,034975","0,023653","0,000827","0,117257"
685,"0,027697","0,024866","0,000689","0,105127"
686,"0,023653","0,025675","0,000607","0,098657"
687,"0,022845","0,018195","0,000416","0,08208"
688,"0,125545","0,110989","0,013934","0,47307"
689,"0,073791","0,050542","0,00373","0,248665"
690,"0,08956","0,122109","0,010936","0,423337"
691,"0,100881","0,046296","0,00467","0,294355"
692,"0,054181","0,044274","0,002399","0,19691"
693,"0,039827","0,021025","0,000837","0,121704"
694,"0,02709","0,019004","0,000515","0,092188"
695,"0,032347","0,037199","0,001203","0,139091"
696,"0,028101","0,024462","0,000687","0,105127"
697,"0,046498","0,040635","0,001889","0,174268"
698,"0,040838","0,057617","0,002353","0,19691"
699,"0,034975","0,034368","0,001202","0,138686"
700,"0,055798","0,042051","0,002346","0,195697"
701,"0,057415","0,072173","0,004144","0,259178"
702,"0,065098","0,085719","0,00558","0,301633"
703,"0,045487","0,044072","0,002005","0,17912"
704,"0,056","0,107957","0,006046","0,327914"
705,"0,09704","0,091784","0,008907","0,377647"
706,"0,060448","0,051755","0,003128","0,224405"
707,"0,071567","0,090166","0,006453","0,323467"
708,"0,092188","0,064693","0,005964","0,313763"
709,"0,050137","0,068332","0,003426","0,236939"
710,"0,048722","0,055596","0,002709","0,208636"
711,"0,035581","0,03356","0,001194","0,138282"
712,"0,03356","0,040635","0,001364","0,14839"
713,"0,061863","0,047307","0,002927","0,21834"
714,"0,066311","0,058628","0,003888","0,249878"
715,"0,084101","0,06065","0,005101","0,289503"
716,"0,023451","0,016982","0,000398","0,080867"
717,"0,034773","0,047105","0,001638","0,163755"
718,"0,021834","0,021632","0,000472","0,086932"
719,"0,03922","0,028101","0,001102","0,134643"
720,"0,018296","0,019206","0,000351","0,075004"
721,"0,038209","0,069141","0,002642","0,214701"
722,"0,017892","0,031841","0,00057","0,099466"
723,"0,015466","0,021227","0,000328","0,073386"
724,"0,015567","0,01678","0,000261","0,064693"
725,"0,022238","0,028303","0,000629","0,101083"
726,"0,043668","0,034166","0,001492","0,155668"
727,"0,041848","0,025473","0,001066","0,134643"
728,"0,034975","0,042455","0,001485","0,15486"
729,"0,018195","0,021632","0,000394","0,079654"
730,"0,073184","0,056202","0,004113","0,258773"
731,"0,037199","0,03356","0,001248","0,141517"
732,"0,038816","0,033964","0,001318","0,14556"
733,"0,062672","0,054585","0,003421","0,234513"
734,"0,061054","0,05782","0,00353","0,237748"
735,"0,031942","0,051148","0,001634","0,166181"
736,"0,029516","0,06348","0,001874","0,185993"
737,"0,025271","0,027292","0,00069","0,105127"
738,"0,076419","0,087336","0,006674","0,32751"
739,"0,031942","0,060448","0,001931","0,18478"
740,"0,021025","0,029314","0,000616","0,100679"
741,"0,062874","0,085516","0,005377","0,296781"
742,"0,052159","0,054383","0,002837","0,213084"
743,"0,115639","0,124939","0,014448","0,481157"
744,"0,066917","0,080664","0,005398","0,295163"
745,"0,078441","0,072376","0,005677","0,301633"
746,"0,093401","0,057617","0,005382","0,302037"
747,"0,068534","0,055191","0,003783","0,247452"
748,"0,073184","0,091379","0,006688","0,329127"
749,"0,059639","0,09421","0,005619","0,307698"
750,"0,144751","0,099466","0,014398","0,488435"
751,"0,043466","0,032549","0,001415","0,152029"
752,"0,019004","0,023451","0,000446","0,08491"
753,"0,036592","0,038412","0,001406","0,150008"
754,"0,049126","0,041646","0,002046","0,181546"
755,"0,067119","0,056202","0,003772","0,246643"
756,"0,119278","0,093401","0,011141","0,425359"
757,"0,059033","0,047105","0,002781","0,212275"
758,"0,0653","0,064087","0,004185","0,258773"
759,"0,038209","0,047509","0,001815","0,171437"
760,"0,038209","0,037199","0,001421","0,150816"
761,"0,019812","0,02143","0,000425","0,082484"
762,"0,021834","0,025069","0,000547","0,093805"
763,"0,019711","0,022137","0,000436","0,083697"
764,"0,030527","0,035986","0,001099","0,133026"
765,"0,064289","0,064895","0,004172","0,258369"
766,"0,039827","0,06813","0,002713","0,215914"
767,"0,038209","0,045083","0,001723","0,166585"
768,"0,040838","0,049531","0,002023","0,180737"
769,"0,05974","0,044982","0,002687","0,209445"
770,"0,024462","0,031538","0,000771","0,112"
771,"0,051148","0,040029","0,002047","0,182354"
772,"0,043567","0,03548","0,001546","0,158094"
773,"0,073791","0,068534","0,005057","0,284651"
774,"0,039471","0,043317","0,00171","0,165576"
775,"0,078335","0,049187","0,003853","0,255044"
776,"0,034613","0,026517","0,000918","0,122259"
777,"0,019432","0,019128","0,000372","0,077121"
778,"0,028338","0,018116","0,000513","0,092909"
779,"0,035018","0,039471","0,001382","0,148978"
780,"0,011133","0,011437","0,000127","0,045139"
781,"0,012853","0,019027","0,000245","0,063761"
782,"0,023075","0,019837","0,000458","0,085824"
783,"0,011841","0,015687","0,000186","0,055057"
784,"0,020545","0,019027","0,000391","0,079145"
785,"0,032488","0,032184","0,001046","0,129344"
786,"0,014979","0,021456","0,000321","0,07287"
787,"0,044329","0,028743","0,001274","0,146145"
788,"0,025201","0,026719","0,000673","0,10384"
789,"0,015282","0,02682","0,00041","0,084205"
790,"0,016801","0,025403","0,000427","0,084408"
791,"0,024189","0,027124","0,000656","0,102625"
792,"0,062951","0,078942","0,00497","0,283788"
793,"0,052831","0,055462","0,00293","0,216585"
794,"0,045948","0,03097","0,001423","0,153836"
795,"0,034613","0,024695","0,000855","0,118616"
796,"0,02763","0,024594","0,00068","0,104447"
797,"0,031577","0,029755","0,00094","0,122664"
798,"0,067","0,035423","0,002373","0,204845"
799,"0,023278","0,028035","0,000653","0,102625"
800,"0,015788","0,02095","0,000331","0,073477"
801,"0,015485","0,014979","0,000232","0,060927"
802,"0,041293","0,044127","0,001822","0,170839"
803,"0,022468","0,0251","0,000564","0,095136"
804,"0,016396","0,028136","0,000461","0,089063"
805,"0,017307","0,023683","0,00041","0,081979"
806,"0,03684","0,032387","0,001193","0,138453"
807,"0,013866","0,017003","0,000236","0,061737"
808,"0,021355","0,016699","0,000357","0,076109"
809,"0,015485","0,021254","0,000329","0,073477"
810,"0,021152","0,024088","0,00051","0,09048"
811,"0,020748","0,015687","0,000325","0,07287"
812,"0,040888","0,049086","0,002007","0,179948"
813,"0,014372","0,016295","0,000234","0,061332"
814,"0,021962","0,022772","0,0005","0,089468"
815,"0,029755","0,032083","0,000955","0,123676"
816,"0,024492","0,014878","0,000364","0,07874"
817,"0,036637","0,038662","0,001416","0,150598"
818,"0,03016","0,026517","0,0008","0,113353"
819,"0,056069","0,044936","0,00252","0,202011"
820,"0,020849","0,024695","0,000515","0,091087"
821,"0,025707","0,022671","0,000583","0,096755"
822,"0,015586","0,020444","0,000319","0,07206"
823,"0,020646","0,020444","0,000422","0,082181"
824,"0,015384","0,017104","0,000263","0,064976"
825,"0,022468","0,025504","0,000573","0,095945"
826,"0,018521","0,023581","0,000437","0,084205"
827,"0,071971","0,082888","0,005966","0,309719"
828,"0,036188","0,041242","0,001492","0,15486"
829,"0,040433","0,057617","0,00233","0,196102"
830,"0,040635","0,046296","0,001881","0,173863"
831,"0,105935","0,089762","0,009509","0,391395"
832,"0,037603","0,04852","0,001824","0,172246"
833,"0,081877","0,079249","0,006489","0,322254"
834,"0,040838","0,039018","0,001593","0,159712"
835,"0,017184","0,042455","0,00073","0,119278"
836,"0,065098","0,038816","0,002527","0,207827"
837,"0,021227","0,037603","0,000798","0,117661"
838,"0,03457","0,03174","0,001097","0,132621"
839,"0,043466","0,044881","0,001951","0,176694"
840,"0,023451","0,023249","0,000545","0,093401"
841,"0,021227","0,033357","0,000708","0,10917"
842,"0,043466","0,049935","0,00217","0,186802"
843,"0,032953","0,026079","0,000859","0,118065"
844,"0,034368","0,027495","0,000945","0,123726"
845,"0,019812","0,015769","0,000312","0,071163"
846,"0,072982","0,090571","0,00661","0,327106"
847,"0,014354","0,018599","0,000267","0,065906"
848,"0,03922","0,038614","0,001514","0,155668"
849,"0,026282","0,027697","0,000728","0,107957"
850,"0,047913","0,053372","0,002557","0,202571"
851,"0,069545","0,059235","0,00412","0,25756"
852,"0,077632","0,078643","0,006105","0,31255"
853,"0,142325","0,126556","0,018012","0,537763"
854,"0,066917","0,052159","0,00349","0,238152"
855,"0,047711","0,034368","0,00164","0,164159"
856,"0,029112","0,046903","0,001365","0,152029"
857,"0,081473","0,081069","0,006605","0,325084"
858,"0,046094","0,056202","0,002591","0,204593"
859,"0,042253","0,039422","0,001666","0,163351"
860,"0,016982","0,024462","0,000415","0,082888"
861,"0,032144","0,051552","0,001657","0,167394"
862,"0,029718","0,031538","0,000937","0,122513"
863,"0,033964","0,027495","0,000934","0,122917"
864,"0,038614","0,042859","0,001655","0,162946"
865,"0,072376","0,092997","0,006731","0,330745"
866,"0,161329","0,153242","0,024722","0,629143"
867,"0,09704","0,102701","0,009966","0,399481"
868,"0,040029","0,041848","0,001675","0,163755"
869,"0,051957","0,050542","0,002626","0,204997"
870,"0,03922","0,059639","0,002339","0,197719"
871,"0,027899","0,018599","0,000519","0,092997"
872,"0,018801","0,019812","0,000373","0,077228"
873,"0,013141","0,019408","0,000255","0,065098"
874,"0,014152","0,015769","0,000223","0,059841"
875,"0,033155","0,030325","0,001005","0,126961"
876,"0,051552","0,051552","0,002658","0,20621"
877,"0,057415","0,054181","0,003111","0,223192"
878,"0,028101","0,029314","0,000824","0,114831"
879,"0,072376","0,093603","0,006775","0,331958"
880,"0,083899","0,072173","0,006055","0,312145"
881,"0,049126","0,04387","0,002155","0,185993"
882,"0,040838","0,040635","0,001659","0,162946"
883,"0,137473","0,134239","0,018454","0,543424"
884,"0,024664","0,030931","0,000763","0,111192"
885,"0,042455","0,039422","0,001674","0,163755"
886,"0,07561","0,063885","0,00483","0,27899"
887,"0,103509","0,122917","0,012723","0,452853"
888,"0,021834","0,038816","0,000848","0,1213"
889,"0,025675","0,02426","0,000623","0,09987"
890,"0,017993","0,017993","0,000324","0,071971"
891,"0,04104","0,043466","0,001784","0,169011"
892,"0,053372","0,048318","0,002579","0,20338"
893,"0,190845","0,149199","0,028474","0,680089"
894,"0,023856","0,020621","0,000492","0,088953"
895,"0,021025","0,022238","0,000468","0,086527"
896,"0,04569","0,05782","0,002642","0,207019"
897,"0,129387","0,122917","0,015904","0,504608"
898,"0,01961","0,019408","0,000381","0,078036"
899,"0,056809","0,061459","0,003491","0,236535"
900,"0,033155","0,028303","0,000938","0,122917"
901,"0,030325","0,024968","0,000757","0,110585"
902,"0,085719","0,105329","0,009029","0,382095"
903,"0,100477","0,12878","0,012939","0,458514"
904,"0,027697","0,027596","0,000764","0,110585"
905,"0,020014","0,029921","0,000599","0,09987"
906,"0,168607","0,086932","0,014657","0,511077"
907,"0,193271","0,146369","0,028289","0,67928"
908,"0,051552","0,038816","0,002001","0,180737"
909,"0,022238","0,02143","0,000477","0,087336"
910,"0,041444","0,043668","0,00181","0,170224"
911,"0,035986","0,03639","0,00131","0,144751"
912,"0,024058","0,027899","0,000671","0,103914"
913,"0,028505","0,02709","0,000772","0,111192"
914,"0,01496","0,011726","0,000175","0,053372"
915,"0,034166","0,029516","0,001008","0,127365"
916,"0,057415","0,035379","0,002031","0,185589"
917,"0,027899","0,030123","0,00084","0,116044"
918,"0,031033","0,022339","0,000693","0,106744"
919,"0,045892","0,047509","0,00218","0,186802"
920,"0,048924","0,065098","0,003185","0,228044"
921,"0,015162","0,014758","0,000224","0,059841"
922,"0,056404","0,061661","0,003478","0,236131"
923,"0,030729","0,030527","0,000938","0,122513"
924,"0,037401","0,027899","0,001043","0,1306"
925,"0,022845","0,026079","0,000596","0,097849"
926,"0,018195","0,030527","0,000555","0,097444"
927,"0,017104","0,017307","0,000296","0,068822"
928,"0,016193","0,018926","0,000306","0,070238"
